run_id,coin,timeframe,target,feature_combo,n_features,param_tag,lags,cov_lags,max_depth,max_leaves,min_child_weight,subsample,colsample_bytree,gamma,rmse,mae,direction_acc_pct,strategy_return_net,rmse_early,rmse_late,diracc_early,diracc_late,out_dir
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__atr__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__bollinger_bands__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__atr__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__bollinger_bands__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__atr__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__bollinger_bands__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__atr__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,bollinger_bands__atr__log_ret_close,2,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_bollinger_bands__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__rsi__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__rsi__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__macd__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__macd__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__volatility__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__volatility__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__macd__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__macd__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__macd__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__macd__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__bollinger_bands__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__bollinger_bands__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__macd__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__macd__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__macd__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__macd__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__bollinger_bands__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__bollinger_bands__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__bollinger_bands__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__bollinger_bands__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__macd__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__macd__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__bollinger_bands__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__bollinger_bands__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,macd__bollinger_bands__atr__log_ret_close,3,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024728430284341435,0.017309965457718735,46.28099173553719,-0.548170515311058,0.020165134197190886,0.028571977381069584,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_macd__bollinger_bands__atr__log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__atr__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024743317341881187,0.017309353836908802,46.69421487603306,-0.5132528067024242,0.020219665453963073,0.028559212788378616,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_close,0,regularized_l7_cov14,7,14,3,8,9,0.8,0.85,0.05,0.024746730936094963,0.017328737708337365,46.28099173553719,-0.548170515311058,0.02018928220009594,0.028586609947523475,47.107438016528924,45.45454545454545,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_close/regularized_l7_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_close,0,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024753343768082053,0.017323564434921005,46.69421487603306,-0.5132528067024242,0.020228638855158024,0.028570233206421054,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024753343768082053,0.017323564434921005,46.69421487603306,-0.5132528067024242,0.020228638855158024,0.028570233206421054,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,atr__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024753343768082053,0.017323564434921005,46.69421487603306,-0.5132528067024242,0.020228638855158024,0.028570233206421054,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,bollinger_bands__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024765064248832257,0.01724700478889198,46.69421487603306,-0.5132528067024242,0.020157337123278933,0.028640854990660807,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_bollinger_bands__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__bollinger_bands__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024765064248832257,0.01724700478889198,46.69421487603306,-0.5132528067024242,0.020157337123278933,0.028640854990660807,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__bollinger_bands__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,bollinger_bands__atr__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024765064248832257,0.01724700478889198,46.69421487603306,-0.5132528067024242,0.020157337123278933,0.028640854990660807,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_bollinger_bands__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,rsi__bollinger_bands__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024765064248832257,0.01724700478889198,46.69421487603306,-0.5132528067024242,0.020157337123278933,0.028640854990660807,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_rsi__bollinger_bands__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__log_ret_close,1,base_l7_cov7,7,7,4,10,7,0.89,0.93,0.005,0.024768131022236864,0.017278032301425095,45.867768595041326,-0.5351179978327683,0.02049158582715088,0.028408018919979152,43.80165289256198,47.93388429752066,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__log_ret_close/base_l7_cov7/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024781247398020474,0.017339090451711288,46.69421487603306,-0.5132528067024242,0.020337195586850626,0.02854152975693448,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__atr__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024781247398020474,0.017339090451711288,46.69421487603306,-0.5132528067024242,0.020337195586850626,0.02854152975693448,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024781247398020474,0.017339090451711288,46.69421487603306,-0.5132528067024242,0.020337195586850626,0.02854152975693448,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.02478478591332132,0.017361823072708685,49.17355371900827,-0.4724925178052052,0.020234484398002746,0.028620567197128112,47.93388429752066,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__atr__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.02478478591332132,0.017361823072708685,49.17355371900827,-0.4724925178052052,0.020234484398002746,0.028620567197128112,47.93388429752066,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__rsi__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024790487365751034,0.017365876892818002,49.17355371900827,-0.4724925178052052,0.020240973084997994,0.028625854331972525,47.93388429752066,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__rsi__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,log_ret_vol__atr__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024790487365751034,0.017365876892818002,49.17355371900827,-0.4724925178052052,0.020240973084997994,0.028625854331972525,47.93388429752066,50.413223140495866,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_log_ret_vol__atr__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__log_ret_close,1,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024791057193417208,0.017352933582354867,46.69421487603306,-0.5132528067024242,0.020345991096277057,0.02855229727788608,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__bollinger_bands__log_ret_close,2,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024801992224894015,0.01727558571635903,46.69421487603306,-0.5132528067024242,0.02027288947960419,0.0286232001843812,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__bollinger_bands__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
20260327_002148,BTC,1d,log_ret_close,volatility__rsi__bollinger_bands__log_ret_close,3,deeper_l14_cov14,14,14,6,16,5,0.9,0.9,0.01,0.024801992224894015,0.01727558571635903,46.69421487603306,-0.5132528067024242,0.02027288947960419,0.0286232001843812,47.107438016528924,46.28099173553719,experiment_output/runs/20260327_002148/model_predictions/XGBOOST/input_volatility__rsi__bollinger_bands__log_ret_close/deeper_l14_cov14/log_ret_close/BTC/1d
